Timestamp,Device,Sensor,Sensor_Value
2019-05-11 11:58:13,0x00158d000349876a,temperature,22.01
2019-05-11 11:59:44,0x00158d000349876a,temperature,21.96
2019-05-11 12:31:31,0x00158d000349876a,temperature,21.94
2019-05-11 12:40:13,0x00158d000349876a,temperature,21.9
2019-05-11 12:49:46,0x00158d000349876a,temperature,21.88
2019-05-11 13:28:54,0x00158d000349876a,temperature,22.42
2019-05-11 13:41:27,0x00158d000349876a,temperature,22.48
2019-05-11 13:46:18,0x00158d000349876a,temperature,22.46
2019-05-11 14:25:38,0x00158d000349876a,temperature,22.46
2019-05-11 14:43:51,0x00158d000349876a,temperature,22.59
2019-05-11 14:59:46,0x00158d000349876a,temperature,22.63
2019-05-11 15:19:40,0x00158d000349876a,temperature,22.66
2019-05-11 15:27:52,0x00158d000349876a,temperature,22.73
