Timestamp,Channel,Message
2019-04-06 08:24:38,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-06 08:24:42,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 08:24:42,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 08:29:20,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 08:29:20,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 08:32:55,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 08:32:55,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 08:32:58,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 08:32:58,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 08:38:55,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 08:38:55,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 08:38:58,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 08:38:58,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 08:40:05,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 08:40:05,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 08:40:06,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 08:40:06,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 08:41:54,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 08:41:54,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 08:41:57,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 08:41:57,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 08:43:14,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 08:43:14,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 08:43:18,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 08:43:18,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 08:43:45,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 08:43:45,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 08:43:45,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 08:43:46,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 08:43:46,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 08:44:52,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 08:44:52,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 08:44:54,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 08:44:54,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 08:45:27,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 08:45:27,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 08:45:31,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 08:45:31,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 08:46:38,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 08:46:38,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 08:46:40,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 08:46:40,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 08:54:39.037694,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 08:54:39.039607,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 08:54:42.415692,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 08:54:42.482133,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 08:55:54.280213,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 08:55:54.318302,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 08:55:55.970125,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 08:55:55.996938,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
